TestTime,Voltage_V,Current_mA
48915,0.7325936,20.00
48916,0.7329820,20.00
48917,0.7328145,20.00
48918,0.7338567,20.00
48919,0.7330702,20.00
48920,0.7328056,20.00
48921,0.7338196,20.00
48922,0.7333541,20.00
48923,0.7328893,20.00
48924,0.7328160,20.00
48925,0.7336269,20.00
48926,0.7341665,20.00
48927,0.7336210,20.00
48928,0.7331599,20.00
48929,0.7330043,20.00
48930,0.7331703,20.00
48931,0.7335424,20.00
48932,0.7333081,20.00
48933,0.7335988,20.00
48934,0.7345757,20.00
48935,0.7346083,20.00
48936,0.7331429,20.00
48937,0.7339501,20.00
48938,0.7334282,20.00
48939,0.7328249,20.00
48940,0.7332785,20.00
48941,0.7334667,20.00
48942,0.7340850,20.00
48943,0.7335646,20.00
48944,0.7337470,20.00
48945,0.7340642,20.00
48946,0.7335075,20.00
48947,0.7331265,20.00
48948,0.7334608,20.00
48949,0.7338004,20.00
48950,0.7327537,20.00
48951,0.7329124,20.00
48952,0.7329361,20.00
48953,0.7333556,20.00
48954,0.7335231,20.00
48955,0.7326944,20.00
48956,0.7329672,20.00
48957,0.7339182,20.00
48958,0.7332192,20.00
48959,0.7337862,20.00
48960,0.7338174,20.00
48961,0.7327685,20.00
48962,0.7332259,20.00
48963,0.7343029,20.00
48964,0.7345371,20.00
48965,0.7337025,20.00
48966,0.7335758,20.00
48967,0.7332652,20.00
48968,0.7342570,20.00
48969,0.7342659,20.00
48970,0.7335706,20.00
48971,0.7339931,20.00
48972,0.7337307,20.00
48973,0.7340412,20.00
48974,0.7335164,20.00
48975,0.7333066,20.00
48976,0.7329739,20.00
48977,0.7330413,20.00
48978,0.7340627,20.00
48979,0.7334586,20.00
48980,0.7335528,20.00
48981,0.7354503,20.00
48982,0.7363325,20.00
48983,0.7346765,20.00
48984,0.7343429,20.00
48985,0.7352324,20.00
48986,0.7353629,20.00
48987,0.7339745,20.00
48988,0.7335127,20.00
48989,0.7339627,20.00
48990,0.7346024,20.00
48991,0.7347506,20.00
48992,0.7338300,20.00
48993,0.7333007,20.00
48994,0.7337418,20.00
48995,0.7341361,20.00
48996,0.7347002,20.00
48997,0.7341769,20.00
48998,0.7339686,20.00
48999,0.7347209,20.00
49000,0.7344474,20.00
49001,0.7342110,20.00
49002,0.7340872,20.00
49003,0.7340731,20.00
49004,0.7355096,20.00
49005,0.7352740,20.00
49006,0.7344208,20.00
49007,0.7341680,20.00
49008,0.7349345,20.00
49009,0.7347729,20.00
49010,0.7354488,20.00
49011,0.7343830,20.00
49012,0.7340019,20.00
49013,0.7353258,20.00
49014,0.7353599,20.00
49015,0.7346024,20.00
49016,0.7345831,20.00
49017,0.7349033,20.00
49018,0.7349693,20.00
49019,0.7349916,20.00
49020,0.7347906,20.00
49021,0.7350531,20.00
49022,0.7348143,20.00
49023,0.7345149,20.00
49024,0.7341250,20.00
49025,0.7342436,20.00
49026,0.7350286,20.00
49027,0.7352183,20.00
49028,0.7347832,20.00
49029,0.7351628,20.00
49030,0.7350427,20.00
49031,0.7348544,20.00
49032,0.7350131,20.00
49033,0.7353858,20.00
49034,0.7338648,20.00
49035,0.7349248,20.00
49036,0.7358454,20.00
49037,0.7352992,20.00
49038,0.7352569,20.00
49039,0.7353747,20.00
49040,0.7351724,20.00
49041,0.7352058,20.00
49042,0.7353733,20.00
49043,0.7343341,20.00
49044,0.7343748,20.00
49045,0.7350249,20.00
49046,0.7345846,20.00
49047,0.7347625,20.00
49048,0.7344052,20.00
49049,0.7339872,20.00
49050,0.7348410,20.00
49051,0.7344578,20.00
49052,0.7350546,20.00
49053,0.7352035,20.00
49054,0.7352576,20.00
49055,0.7358447,20.00
49056,0.7352043,20.00
49057,0.7351027,20.00
49058,0.7353169,20.00
49059,0.7349671,20.00
49060,0.7353214,20.00
49061,0.7352414,20.00
49062,0.7346646,20.00
49063,0.7347150,20.00
49064,0.7348499,20.00
49065,0.7354169,20.00
49066,0.7354326,20.00
49067,0.7351286,20.00
49068,0.7346609,20.00
49069,0.7348032,20.00
49070,0.7349752,20.00
49071,0.7349538,20.00
49072,0.7352087,20.00
49073,0.7357172,20.00
49074,0.7353066,20.00
49075,0.7355407,20.00
49076,0.7348810,20.00
49077,0.7353392,20.00
49078,0.7353347,20.00
49079,0.7351020,20.00
49080,0.7353525,20.00
49081,0.7352220,20.00
49082,0.7359737,20.00
49083,0.7360974,20.00
49084,0.7357069,20.00
49085,0.7355111,20.00
49086,0.7353703,20.00
49087,0.7353288,20.00
49088,0.7358580,20.00
49089,0.7358551,20.00
49090,0.7357846,20.00
49091,0.7361901,20.00
49092,0.7356728,20.00
49093,0.7359492,20.00
49094,0.7359751,20.00
49095,0.7365845,20.00
49096,0.7361323,20.00
49097,0.7358936,20.00
49098,0.7348633,20.00
49099,0.7356268,20.00
49100,0.7362568,20.00
49101,0.7357224,20.00
49102,0.7356876,20.00
49103,0.7358677,20.00
49104,0.7352598,20.00
49105,0.7357061,20.00
49106,0.7360967,20.00
49107,0.7353562,20.00
49108,0.7356298,20.00
49109,0.7360433,20.00
49110,0.7359262,20.00
49111,0.7354592,20.00
49112,0.7349256,20.00
49113,0.7353569,20.00
49114,0.7353221,20.00
49115,0.7358699,20.00
49116,0.7357668,20.00
49117,0.7357091,20.00
49118,0.7350242,20.00
49119,0.7364221,20.00
49120,0.7358032,20.00
49121,0.7362138,20.00
49122,0.7352821,20.00
49123,0.7361145,20.00
49124,0.7352947,20.00
49125,0.7355037,20.00
49126,0.7352073,20.00
49127,0.7368439,20.00
49128,0.7367846,20.00
49129,0.7355052,20.00
49130,0.7355467,20.00
49131,0.7354652,20.00
49132,0.7359648,20.00
49133,0.7363843,20.00
49134,0.7356668,20.00
49135,0.7358447,20.00
49136,0.7357395,20.00
49137,0.7363428,20.00
49138,0.7362115,20.00
49139,0.7365563,20.00
49140,0.7367719,20.00
49141,0.7364659,20.00
49142,0.7357928,20.00
49143,0.7360359,20.00
49144,0.7364851,20.00
49145,0.7366015,20.00
49146,0.7370781,20.00
49147,0.7369128,20.00
49148,0.7368750,20.00
49149,0.7365563,20.00
49150,0.7361975,20.00
49151,0.7366022,20.00
49152,0.7362553,20.00
49153,0.7361893,20.00
49154,0.7356312,20.00
49155,0.7359040,20.00
49156,0.7363043,20.00
49157,0.7357380,20.00
49158,0.7358106,20.00
49159,0.7361545,20.00
49160,0.7364837,20.00
49161,0.7363399,20.00
49162,0.7365726,20.00
49163,0.7365874,20.00
49164,0.7366986,20.00
49165,0.7366808,20.00
49166,0.7378876,20.00
49167,0.7359055,20.00
49168,0.7367601,20.00
49169,0.7374035,20.00
49170,0.7372382,20.00
49171,0.7369625,20.00
49172,0.7363050,20.00
49173,0.7360263,20.00
49174,0.7358921,20.00
49175,0.7363480,20.00
49176,0.7359292,20.00
49177,0.7366237,20.00
49178,0.7360582,20.00
49179,0.7366734,20.00
49180,0.7366497,20.00
49181,0.7372938,20.00
49182,0.7370715,20.00
49183,0.7374635,20.00
49184,0.7367149,20.00
49185,0.7374680,20.00
49186,0.7375458,20.00
49187,0.7372649,20.00
49188,0.7369172,20.00
49189,0.7370114,20.00
49190,0.7366764,20.00
49191,0.7368691,20.00
49192,0.7372975,20.00
49193,0.7376215,20.00
49194,0.7379187,20.00
49195,0.7370507,20.00
49196,0.7375303,20.00
49197,0.7380106,20.00
49198,0.7369314,20.00
49199,0.7371745,20.00
49200,0.7371894,20.00
49201,0.7367401,20.00
49202,0.7369462,20.00
49203,0.7364191,20.00
49204,0.7364822,20.00
49205,0.7368261,20.00
49206,0.7376341,20.00
49207,0.7370907,20.00
49208,0.7365949,20.00
49209,0.7369284,20.00
49210,0.7374851,20.00
49211,0.7368913,20.00
49212,0.7379016,20.00
49213,0.7368639,20.00
49214,0.7369246,20.00
49215,0.7368994,20.00
49216,0.7367194,20.00
49217,0.7367164,20.00
49218,0.7367060,20.00
49219,0.7361204,20.00
49220,0.7368942,20.00
49221,0.7369952,20.00
49222,0.7370159,20.00
49223,0.7366793,20.00
49224,0.7375125,20.00
49225,0.7378253,20.00
49226,0.7374902,20.00
49227,0.7368787,20.00
49228,0.7366942,20.00
49229,0.7369284,20.00
49230,0.7379335,20.00
49231,0.7379646,20.00
49232,0.7371523,20.00
49233,0.7377868,20.00
49234,0.7373894,20.00
49235,0.7370530,20.00
49236,0.7364792,20.00
49237,0.7374050,20.00
49238,0.7379721,20.00
49239,0.7376875,20.00
49240,0.7364614,20.00
49241,0.7366378,20.00
49242,0.7367742,20.00
49243,0.7366319,20.00
49244,0.7375473,20.00
49245,0.7372753,20.00
49246,0.7364191,20.00
49247,0.7369002,20.00
49248,0.7369536,20.00
49249,0.7366245,20.00
49250,0.7368439,20.00
49251,0.7370900,20.00
49252,0.7371048,20.00
49253,0.7374902,20.00
49254,0.7366022,20.00
49255,0.7366245,20.00
49256,0.7372353,20.00
49257,0.7367905,20.00
49258,0.7371538,20.00
49259,0.7373079,20.00
49260,0.7368068,20.00
49261,0.7365578,20.00
49262,0.7370826,20.00
49263,0.7374331,20.00
49264,0.7367490,20.00
49265,0.7370530,20.00
49266,0.7371107,20.00
49267,0.7372708,20.00
49268,0.7363606,20.00
49269,0.7369507,20.00
49270,0.7374324,20.00
49271,0.7375481,20.00
49272,0.7382070,20.00
49273,0.7383872,20.00
49274,0.7383086,20.00
49275,0.7387311,20.00
49276,0.7394012,20.00
49277,0.7383264,20.00
49278,0.7382990,20.00
49279,0.7380202,20.00
49280,0.7371700,20.00
49281,0.7374013,20.00
49282,0.7380640,20.00
49283,0.7382411,20.00
49284,0.7388868,20.00
49285,0.7381173,20.00
49286,0.7376645,20.00
49287,0.7379424,20.00
49288,0.7387622,20.00
49289,0.7390513,20.00
49290,0.7380744,20.00
49291,0.7380565,20.00
49292,0.7372620,20.00
49293,0.7381618,20.00
49294,0.7386273,20.00
49295,0.7380314,20.00
49296,0.7382552,20.00
49297,0.7385977,20.00
49298,0.7383835,20.00
49299,0.7381825,20.00
49300,0.7370885,20.00
49301,0.7376496,20.00
49302,0.7385117,20.00
49303,0.7377719,20.00
49304,0.7372130,20.00
49305,0.7376541,20.00
49306,0.7376370,20.00
49307,0.7383798,20.00
49308,0.7381588,20.00
49309,0.7372205,20.00
49310,0.7372293,20.00
49311,0.7378312,20.00
49312,0.7383212,20.00
49313,0.7385681,20.00
49314,0.7382967,20.00
49315,0.7384591,20.00
49316,0.7384213,20.00
49317,0.7387385,20.00
49318,0.7387489,20.00
49319,0.7390847,20.00
49320,0.7391092,20.00
49321,0.7390528,20.00
49322,0.7390491,20.00
49323,0.7389565,20.00
49324,0.7380276,20.00
49325,0.7381477,20.00
49326,0.7380210,20.00
49327,0.7376978,20.00
49328,0.7381559,20.00
49329,0.7380818,20.00
49330,0.7388334,20.00
49331,0.7392099,20.00
49332,0.7397933,20.00
49333,0.7390662,20.00
49334,0.7392314,20.00
49335,0.7386703,20.00
49336,0.7384865,20.00
49337,0.7383857,20.00
49338,0.7380921,20.00
49339,0.7386748,20.00
49340,0.7389446,20.00
49341,0.7388660,20.00
49342,0.7384361,20.00
49343,0.7379365,20.00
49344,0.7378653,20.00
49345,0.7390432,20.00
49346,0.7382544,20.00
49347,0.7387051,20.00
49348,0.7397585,20.00
49349,0.7392352,20.00
49350,0.7380432,20.00
49351,0.7374058,20.00
49352,0.7387466,20.00
49353,0.7388497,20.00
49354,0.7389320,20.00
49355,0.7386155,20.00
49356,0.7392633,20.00
49357,0.7394434,20.00
49358,0.7391566,20.00
49359,0.7398185,20.00
49360,0.7388104,20.00
49361,0.7392322,20.00
49362,0.7397941,20.00
49363,0.7390187,20.00
49364,0.7382701,20.00
49365,0.7387444,20.00
49366,0.7395850,20.00
49367,0.7394241,20.00
49368,0.7403070,20.00
49369,0.7396607,20.00
49370,0.7393990,20.00
49371,0.7401454,20.00
49372,0.7392440,20.00
49373,0.7391944,20.00
49374,0.7389639,20.00
49375,0.7387207,20.00
49376,0.7392589,20.00
49377,0.7393367,20.00
49378,0.7390639,20.00
49379,0.7391937,20.00
49380,0.7392574,20.00
49381,0.7390254,20.00
49382,0.7390039,20.00
49383,0.7393849,20.00
49384,0.7391981,20.00
49385,0.7389491,20.00
49386,0.7384398,20.00
49387,0.7391700,20.00
49388,0.7400090,20.00
49389,0.7393330,20.00
49390,0.7395999,20.00
49391,0.7395064,20.00
49392,0.7384613,20.00
49393,0.7391447,20.00
49394,0.7399186,20.00
49395,0.7398956,20.00
49396,0.7394649,20.00
49397,0.7392826,20.00
49398,0.7392693,20.00
49399,0.7391700,20.00
49400,0.7395768,20.00
49401,0.7398326,20.00
49402,0.7399201,20.00
49403,0.7395049,20.00
49404,0.7397318,20.00
49405,0.7391136,20.00
49406,0.7392574,20.00
49407,0.7389209,20.00
49408,0.7394122,20.00
49409,0.7398496,20.00
49410,0.7396770,20.00
49411,0.7400060,20.00
49412,0.7400446,20.00
49413,0.7400913,20.00
49414,0.7396770,20.00
49415,0.7392826,20.00
49416,0.7403500,20.00
49417,0.7398118,20.00
49418,0.7388986,20.00
49419,0.7395791,20.00
49420,0.7394264,20.00
49421,0.7390958,20.00
49422,0.7396310,20.00
49423,0.7391395,20.00
49424,0.7394353,20.00
49425,0.7392352,20.00
49426,0.7396488,20.00
49427,0.7399801,20.00
49428,0.7405783,20.00
49429,0.7394264,20.00
49430,0.7387578,20.00
49431,0.7398267,20.00
49432,0.7397733,20.00
49433,0.7389891,20.00
49434,0.7399415,20.00
49435,0.7397577,20.00
49436,0.7409281,20.00
49437,0.7397244,20.00
49438,0.7387874,20.00
49439,0.7393226,20.00
49440,0.7401506,20.00
49441,0.7406361,20.00
49442,0.7399527,20.00
49443,0.7399986,20.00
49444,0.7395420,20.00
49445,0.7397333,20.00
49446,0.7397555,20.00
49447,0.7400891,20.00
49448,0.7404538,20.00
49449,0.7406198,20.00
49450,0.7404152,20.00
49451,0.7391521,20.00
49452,0.7395124,20.00
49453,0.7395272,20.00
49454,0.7394657,20.00
49455,0.7403818,20.00
49456,0.7402358,20.00
49457,0.7399512,20.00
49458,0.7410831,20.00
49459,0.7411239,20.00
49460,0.7403189,20.00
49461,0.7396495,20.00
49462,0.7399082,20.00
49463,0.7403708,20.00
49464,0.7401469,20.00
49465,0.7399912,20.00
49466,0.7400224,20.00
49467,0.7396821,20.00
49468,0.7402661,20.00
49469,0.7400772,20.00
49470,0.7398163,20.00
49471,0.7409222,20.00
49472,0.7411076,20.00
49473,0.7406880,20.00
49474,0.7402944,20.00
49475,0.7410023,20.00
49476,0.7404923,20.00
49477,0.7410394,20.00
49478,0.7406865,20.00
49479,0.7406650,20.00
49480,0.7407584,20.00
49481,0.7413936,20.00
49482,0.7407102,20.00
49483,0.7411417,20.00
49484,0.7395798,20.00
49485,0.7402788,20.00
49486,0.7406605,20.00
49487,0.7409222,20.00
49488,0.7405813,20.00
49489,0.7402959,20.00
49490,0.7413507,20.00
49491,0.7413825,20.00
49492,0.7412632,20.00
49493,0.7414981,20.00
49494,0.7399349,20.00
49495,0.7399557,20.00
49496,0.7408422,20.00
49497,0.7408621,20.00
49498,0.7411239,20.00
49499,0.7412869,20.00
49500,0.7414989,20.00
49501,0.7411602,20.00
49502,0.7406761,20.00
49503,0.7403848,20.00
49504,0.7408710,20.00
49505,0.7415404,20.00
49506,0.7409207,20.00
49507,0.7402062,20.00
49508,0.7406880,20.00
49509,0.7404263,20.00
49510,0.7406836,20.00
49511,0.7408265,20.00
49512,0.7404419,20.00
49513,0.7404864,20.00
49514,0.7406657,20.00
49515,0.7404242,20.00
49516,0.7415389,20.00
49517,0.7413299,20.00
49518,0.7414796,20.00
49519,0.7410764,20.00
49520,0.7401543,20.00
49521,0.7401958,20.00
49522,0.7407643,20.00
49523,0.7417658,20.00
49524,0.7417569,20.00
49525,0.7408073,20.00
49526,0.7404286,20.00
49527,0.7408940,20.00
49528,0.7410201,20.00
49529,0.7392752,20.00
49530,0.7406761,20.00
49531,0.7409104,20.00
49532,0.7412001,20.00
49533,0.7411579,20.00
49534,0.7408555,20.00
49535,0.7412632,20.00
49536,0.7407265,20.00
49537,0.7403581,20.00
49538,0.7405924,20.00
49539,0.7407873,20.00
49540,0.7419066,20.00
49541,0.7419896,20.00
49542,0.7417116,20.00
49543,0.7407265,20.00
49544,0.7407339,20.00
49545,0.7412662,20.00
49546,0.7414945,20.00
49547,0.7414855,20.00
49548,0.7412054,20.00
49549,0.7402625,20.00
49550,0.7403070,20.00
49551,0.7411001,20.00
49552,0.7411180,20.00
49553,0.7417087,20.00
49554,0.7412461,20.00
49555,0.7411438,20.00
49556,0.7414744,20.00
49557,0.7417524,20.00
49558,0.7417451,20.00
49559,0.7414448,20.00
49560,0.7421741,20.00
49561,0.7422957,20.00
49562,0.7412521,20.00
49563,0.7411076,20.00
49564,0.7412046,20.00
49565,0.7416487,20.00
49566,0.7426093,20.00
49567,0.7415300,20.00
49568,0.7409964,20.00
49569,0.7417154,20.00
49570,0.7413388,20.00
49571,0.7417487,20.00
49572,0.7420763,20.00
49573,0.7422601,20.00
49574,0.7409608,20.00
49575,0.7409600,20.00
49576,0.7416946,20.00
49577,0.7422075,20.00
49578,0.7425604,20.00
49579,0.7413107,20.00
49580,0.7417257,20.00
49581,0.7417510,20.00
49582,0.7419615,20.00
49583,0.7418199,20.00
49584,0.7422038,20.00
49585,0.7422134,20.00
49586,0.7421875,20.00
49587,0.7421779,20.00
49588,0.7417836,20.00
49589,0.7409385,20.00
49590,0.7415211,20.00
49591,0.7425841,20.00
49592,0.7425930,20.00
49593,0.7425678,20.00
49594,0.7422194,20.00
49595,0.7422550,20.00
49596,0.7422520,20.00
49597,0.7410082,20.00
49598,0.7412573,20.00
49599,0.7414818,20.00
49600,0.7418844,20.00
49601,0.7423469,20.00
49602,0.7417495,20.00
49603,0.7424040,20.00
49604,0.7419510,20.00
49605,0.7431415,20.00
49606,0.7428205,20.00
49607,0.7419985,20.00
49608,0.7417910,20.00
49609,0.7419170,20.00
49610,0.7421023,20.00
49611,0.7433935,20.00
49612,0.7429703,20.00
49613,0.7428346,20.00
49614,0.7426122,20.00
49615,0.7422312,20.00
49616,0.7416946,20.00
49617,0.7415478,20.00
49618,0.7427005,20.00
49619,0.7430822,20.00
49620,0.7432653,20.00
49621,0.7418962,20.00
49622,0.7412499,20.00
49623,0.7421334,20.00
49624,0.7429458,20.00
49625,0.7426197,20.00
49626,0.7421260,20.00
49627,0.7425225,20.00
49628,0.7432082,20.00
49629,0.7429577,20.00
49630,0.7428657,20.00
49631,0.7421690,20.00
49632,0.7424507,20.00
49633,0.7433817,20.00
49634,0.7431312,20.00
49635,0.7431712,20.00
49636,0.7430155,20.00
49637,0.7434825,20.00
49638,0.7425352,20.00
49639,0.7420207,20.00
49640,0.7416087,20.00
49641,0.7414381,20.00
49642,0.7426316,20.00
49643,0.7420881,20.00
49644,0.7427397,20.00
49645,0.7430452,20.00
49646,0.7431096,20.00
49647,0.7428791,20.00
49648,0.7427005,20.00
49649,0.7417243,20.00
49650,0.7415648,20.00
49651,0.7426412,20.00
49652,0.7427368,20.00
49653,0.7422935,20.00
49654,0.7423973,20.00
49655,0.7422342,20.00
49656,0.7426745,20.00
49657,0.7432824,20.00
49658,0.7433001,20.00
49659,0.7436159,20.00
49660,0.7432038,20.00
49661,0.7430971,20.00
49662,0.7428287,20.00
49663,0.7426730,20.00
49664,0.7432527,20.00
49665,0.7427086,20.00
49666,0.7433580,20.00
49667,0.7433453,20.00
49668,0.7424640,20.00
49669,0.7431208,20.00
49670,0.7432734,20.00
49671,0.7437523,20.00
49672,0.7427145,20.00
49673,0.7433861,20.00
49674,0.7431460,20.00
49675,0.7426463,20.00
49676,0.7430615,20.00
49677,0.7428776,20.00
49678,0.7430971,20.00
49679,0.7440658,20.00
49680,0.7435321,20.00
49681,0.7428235,20.00
49682,0.7434113,20.00
49683,0.7440310,20.00
49684,0.7431912,20.00
49685,0.7426078,20.00
49686,0.7421215,20.00
49687,0.7428806,20.00
49688,0.7432845,20.00
49689,0.7437138,20.00
49690,0.7430748,20.00
49691,0.7426642,20.00
49692,0.7434016,20.00
49693,0.7432579,20.00
49694,0.7432156,20.00
49695,0.7432868,20.00
49696,0.7431008,20.00
49697,0.7435551,20.00
49698,0.7431000,20.00
49699,0.7435047,20.00
49700,0.7432156,20.00
49701,0.7431593,20.00
49702,0.7431786,20.00
49703,0.7439109,20.00
49704,0.7435143,20.00
49705,0.7437730,20.00
49706,0.7440681,20.00
49707,0.7446617,20.00
49708,0.7437835,20.00
49709,0.7437805,20.00
49710,0.7438205,20.00
49711,0.7445602,20.00
49712,0.7445180,20.00
49713,0.7438487,20.00
49714,0.7442066,20.00
49715,0.7443468,20.00
49716,0.7433624,20.00
49717,0.7433624,20.00
49718,0.7435892,20.00
49719,0.7437642,20.00
49720,0.7435084,20.00
49721,0.7434350,20.00
49722,0.7431119,20.00
49723,0.7438828,20.00
49724,0.7441970,20.00
49725,0.7430822,20.00
49726,0.7439917,20.00
49727,0.7436723,20.00
49728,0.7435151,20.00
49729,0.7443127,20.00
49730,0.7440459,20.00
49731,0.7439954,20.00
49732,0.7441763,20.00
49733,0.7437856,20.01
49734,0.7444921,20.00
49735,0.7439851,20.00
49736,0.7440732,20.00
49737,0.7440488,20.00
49738,0.7447100,20.00
49739,0.7441718,20.00
49740,0.7441851,20.00
49741,0.7438650,20.00
49742,0.7432186,20.00
49743,0.7438442,20.00
49744,0.7439080,20.00
49745,0.7428287,20.00
49746,0.7438442,20.00
49747,0.7438412,20.00
49748,0.7433001,20.00
49749,0.7450451,20.00
49750,0.7443779,20.00
49751,0.7435084,20.00
49752,0.7447337,20.00
49753,0.7446033,20.00
49754,0.7446374,20.00
49755,0.7443809,20.00
49756,0.7450050,20.00
49757,0.7450258,20.00
49758,0.7444913,20.00
49759,0.7442393,20.00
49760,0.7441644,20.00
49761,0.7450006,20.00
49762,0.7448716,20.00
49763,0.7449635,20.00
49764,0.7451044,20.00
49765,0.7448182,20.00
49766,0.7451385,20.00
49767,0.7459834,20.00
49768,0.7446321,20.00
49769,0.7441792,20.00
49770,0.7445188,20.00
49771,0.7439517,20.00
49772,0.7437767,20.00
49773,0.7441711,20.00
49774,0.7449042,20.00
49775,0.7450235,20.00
49776,0.7444624,20.00
49777,0.7446448,20.00
49778,0.7437760,20.00
49779,0.7448612,20.00
49780,0.7449858,20.00
49781,0.7447026,20.00
49782,0.7450421,20.00
49783,0.7447211,20.00
49784,0.7450999,20.00
49785,0.7447811,20.00
49786,0.7447885,20.00
49787,0.7444268,20.00
49788,0.7443246,20.00
49789,0.7445543,20.00
49790,0.7446114,20.00
49791,0.7452037,20.00
49792,0.7450154,20.00
49793,0.7447507,20.00
49794,0.7454134,20.00
49795,0.7455817,20.00
49796,0.7463096,20.00
49797,0.7461035,20.00
49798,0.7454557,20.00
49799,0.7442564,20.00
49800,0.7447411,20.00
49801,0.7451747,20.00
49802,0.7449761,20.00
49803,0.7449042,20.00
49804,0.7446862,20.00
49805,0.7448983,20.00
49806,0.7448693,20.00
49807,0.7458300,20.00
49808,0.7449754,20.00
49809,0.7450458,20.00
49810,0.7457974,20.00
49811,0.7453037,20.00
49812,0.7457492,20.00
49813,0.7448434,20.00
49814,0.7444891,20.00
49815,0.7448004,20.00
49816,0.7462963,20.00
49817,0.7462488,20.00
49818,0.7457003,20.00
49819,0.7459182,20.00
49820,0.7463163,20.00
49821,0.7462058,20.00
49822,0.7457566,20.00
49823,0.7444654,20.00
49824,0.7456840,20.00
49825,0.7457522,20.00
49826,0.7457774,20.00
49827,0.7450065,20.00
49828,0.7451851,20.00
49829,0.7454720,20.00
49830,0.7457440,20.00
49831,0.7460116,20.00
49832,0.7454067,20.00
49833,0.7458545,20.00
49834,0.7458456,20.00
49835,0.7456306,20.00
49836,0.7461213,20.00
49837,0.7450940,20.00
49838,0.7454579,20.00
49839,0.7462659,20.00
49840,0.7455416,20.00
49841,0.7453845,20.00
49842,0.7456729,20.00
49843,0.7465572,20.00
49844,0.7453282,20.00
49845,0.7453074,20.00
49846,0.7451510,20.00
49847,0.7457826,20.00
49848,0.7458500,20.00
49849,0.7464415,20.00
49850,0.7466521,20.00
49851,0.7462414,20.00
49852,0.7454646,20.00
49853,0.7450947,20.00
49854,0.7465646,20.00
49855,0.7465119,20.00
49856,0.7453712,20.00
49857,0.7463852,20.00
49858,0.7463941,20.00
49859,0.7466521,20.00
49860,0.7459990,20.00
49861,0.7460738,20.00
49862,0.7459731,20.00
49863,0.7467632,20.00
49864,0.7460353,20.00
49865,0.7461383,20.00
49866,0.7467677,20.00
49867,0.7462466,20.00
49868,0.7468848,20.00
49869,0.7456484,20.00
49870,0.7447723,20.00
49871,0.7450117,20.00
49872,0.7452022,20.00
49873,0.7449865,20.00
49874,0.7462228,20.00
49875,0.7462043,20.00
49876,0.7473947,20.00
49877,0.7470316,20.00
49878,0.7465950,20.00
49879,0.7470924,20.00
49880,0.7463067,20.00
49881,0.7466877,20.00
49882,0.7467195,20.00
49883,0.7461998,20.00
49884,0.7462437,20.00
49885,0.7455884,20.00
49886,0.7457159,20.00
49887,0.7466246,20.00
49888,0.7454320,20.00
49889,0.7465193,20.00
49890,0.7470108,20.00
49891,0.7467321,20.00
49892,0.7465860,20.00
49893,0.7461747,20.00
49894,0.7466135,20.00
49895,0.7454809,20.00
49896,0.7462800,20.00
49897,0.7470983,20.00
49898,0.7463882,20.00
49899,0.7463748,20.00
49900,0.7462918,20.00
49901,0.7462978,20.00
49902,0.7468039,20.00
49903,0.7468596,20.00
49904,0.7469226,20.00
49905,0.7465727,20.00
49906,0.7466743,20.00
49907,0.7460523,20.00
49908,0.7460338,20.00
49909,0.7463630,20.00
49910,0.7470242,20.00
49911,0.7472480,20.00
49912,0.7478040,20.00
49913,0.7478328,20.00
49914,0.7473873,20.00
49915,0.7464475,20.00
49916,0.7470419,20.00
49917,0.7472243,20.00
49918,0.7462488,20.00
49919,0.7469545,20.00
49920,0.7458278,20.00
49921,0.7473414,20.00
49922,0.7480329,20.00
49923,0.7476416,20.00
49924,0.7477877,20.00
49925,0.7469931,20.00
49926,0.7477491,20.00
49927,0.7472398,20.00
49928,0.7471183,20.00
49929,0.7464208,20.00
49930,0.7469612,20.00
49931,0.7466224,20.00
49932,0.7465394,20.00
49933,0.7458026,20.00
49934,0.7470635,20.00
49935,0.7466402,20.00
49936,0.7477387,20.00
49937,0.7476668,20.00
49938,0.7471280,20.00
49939,0.7471368,20.00
49940,0.7471265,20.00
49941,0.7477269,20.00
49942,0.7476187,20.00
49943,0.7466068,20.00
49944,0.7470345,20.00
49945,0.7474800,20.00
49946,0.7483703,20.00
49947,0.7486608,20.00
49948,0.7476468,20.00
49949,0.7479996,20.00
49950,0.7472762,20.00
49951,0.7473355,20.00
49952,0.7481856,20.00
49953,0.7475482,20.00
49954,0.7479848,20.00
49955,0.7475259,20.00
49956,0.7478595,20.00
49957,0.7479122,20.00
49958,0.7479048,20.00
49959,0.7470790,20.00
49960,0.7465038,20.00
49961,0.7468181,20.00
49962,0.7470249,20.00
49963,0.7478625,20.00
49964,0.7470464,20.00
49965,0.7469908,20.00
49966,0.7469219,20.00
49967,0.7472280,20.00
49968,0.7472243,20.00
49969,0.7471813,20.00
49970,0.7466743,20.00
49971,0.7467573,20.00
49972,0.7475712,20.00
49973,0.7472554,20.00
49974,0.7471072,20.00
49975,0.7474941,20.00
49976,0.7485645,20.00
49977,0.7484741,20.00
49978,0.7480990,20.00
49979,0.7475600,20.00
49980,0.7476765,20.00
49981,0.7480990,20.00
49982,0.7480263,20.00
49983,0.7473873,20.00
49984,0.7476587,20.00
49985,0.7479722,20.00
49986,0.7478217,20.00
49987,0.7476513,20.00
49988,0.7477818,20.00
49989,0.7479818,20.00
