fitness,diffusion,ano_rate,cat_rate,resistance,conc_ano,conc_cato,offset_chrg,offset_dischrg
-1,0.000000000002152363,0.5679837,0.00003790284,3.9396126,910.7793,1154.402,0.009569628,0.04089953
-1,0.00000000000014572138,0.49909204,0.000036426572,3.2966146,1075.7128,1159.0896,0.004460186,0.035592142
-1,0.00000000000016138626,0.64644206,0.000039119208,3.4218688,874.2249,1099.111,0.015396958,-0.13080268
-1,0.0000000000002784098,0.7475171,0.000036071644,3.5558145,859.73157,1166.266,0.0032409946,-0.13032316
-1,0.0000000000011235836,0.6237032,0.000054576725,4.6040916,980.64044,877.85986,0.5817565,0.022180036
-1,0.00000000000027754448,0.7497857,0.00003562471,3.56681,852.91626,1166.3638,0.0049037053,-0.1328945
-1,0.00000000000017682148,0.6314676,0.00004447978,3.788794,908.0329,793.34656,0.1261047,0.022080641
-1,0.00000000000045921323,0.0005375751,0.00004793682,4.997189,655.3179,309.99243,0.10034128,-0.99949914
-1,0.00000000000017161927,0.686334,0.000057801146,3.3697183,900.6096,1022.3407,-0.087386444,-0.1399524
-1,0.00000000000027790606,0.7512488,0.00003556545,3.5695446,852.45135,1167.2069,0.0047708,-0.13278554
-1,0.0000000000012007778,0.46879727,0.00003757142,3.3031576,691.9457,1046.4156,-0.23563407,-0.46448046
-1,0.00000000000022717558,0.6462621,0.00003873252,3.3822768,877.933,1093.2655,0.00638894,-0.13898644
-1,0.0000000000026941043,0.90431756,0.000033636195,4.8913183,1193.9352,1033.6052,-0.18337099,0.7498896
-1,0.0000000000001554863,0.422285,0.000048945032,3.2792208,657.43774,780.833,0.20182654,-0.14133845
-1,0.000000000003556768,0.8290814,0.000017188679,4.0454936,1198.5303,805.8909,0.9957894,-0.22043785
-1,0.00000000000026955041,0.75447166,0.000035586392,3.5598648,852.65826,1165.2356,0.0042588105,-0.13431801
-1,0.000000000006982893,0.00033058357,0.00003411618,3.8533716,760.19476,1048.5753,0.9996926,-0.49073794
-1,0.00000000000027563558,0.74743354,0.000035643858,3.5624826,855.46045,1164.7971,0.004800292,-0.13310534
-1,0.000000000000235974,0.75703216,0.000034433717,3.5779948,848.64075,1166.189,0.012635372,-0.12384511
-1,0.00000000000027881468,0.7515457,0.000035677804,3.579777,850.33105,1166.702,0.00060682243,-0.13454936
-1,0.00000000000030664867,0.7116271,0.000037484846,3.5478027,833.67816,1171.0964,-0.0014494892,-0.13371848
-1,0.00000000000023257584,0.6446817,0.000038738875,3.3851318,877.2574,1094.5757,0.0087080095,-0.13756232
-1,0.00000000000026756562,0.75557595,0.000035541707,3.5594256,853.31586,1165.1049,0.00419248,-0.1344036
-1,0.000000000000100492036,0.99930596,0.00000019956377,2.832514,1153.7405,953.3309,-0.52557063,0.17150302
-1,0.0000000000002774968,0.74586433,0.000035304318,3.5889618,856.09784,1163.9346,0.0034807764,-0.14403297
-1,0.00000000000021224716,0.7606801,0.000036059595,3.557907,858.2574,1167.2023,-0.008945828,-0.14936475
-1,0.0000000000012521237,0.9997776,0.00006931689,2.58432,1199.5494,1199.9725,0.81261855,-0.9992324
-1,0.00000000000022459197,0.65069085,0.000038379712,3.367942,878.54944,1095.1307,0.005137625,-0.14907894
-1,0.00000000000025975858,0.7491316,0.000035574318,3.5594192,852.45294,1163.3345,0.005062549,-0.13265564
-1,0.00000000000021428837,0.76628804,0.000036032343,3.5452292,847.1523,1179.5485,-0.0077155204,-0.12672448
-1,0.0000000000002515738,0.69661415,0.000037218226,3.4720223,865.7532,1128.8298,0.0055656736,-0.13607544
-1,0.00000000000023129637,0.6506498,0.000039002993,3.382891,874.45667,1091.0681,0.015792422,-0.14609846
-1,0.00000000000024872256,0.6969162,0.000036938876,3.467975,865.9652,1127.4625,0.005844722,-0.13604027
-1,0.00000000000024841284,0.13934675,0.0000150471615,3.0294325,1199.8706,1089.331,-0.9996314,0.29510647
-1,0.0000000000012510374,0.48972476,0.000023630733,3.4163384,539.7488,932.54047,-0.50613797,-0.5403603
-1,0.00000000000027144438,0.7549528,0.000035468984,3.567259,854.0613,1167.1012,0.00080592383,-0.13429196
-1,0.000000000009995855,0.14816003,0.000000116320166,3.3148441,1167.5076,335.12796,0.58873993,-0.021774108
-1,0.00000000000031815831,0.7140077,0.00003811866,3.5588324,835.78564,1183.2031,0.012107254,-0.13096339
-1,0.000000000007751105,0.37593564,0.000076329336,0.0006790397,1199.931,591.56213,0.9998048,0.99977696
-1,0.00000000000026465597,0.74959606,0.000035522244,3.5531268,851.74884,1166.2549,0.002463214,-0.13155085
-1,0.000000000000100206844,0.9998645,0.000034471806,4.3985443,656.1623,591.361,-0.44058567,-0.9968519
-1,0.0000000000035677505,0.9998778,0.00000011317595,4.999444,528.57794,0.37473646,-0.99965453,0.31934184
-1,0.00000000000017930565,0.76332134,0.000036022047,3.5352037,862.8297,1173.6442,-0.0033635842,-0.1387345
-1,0.00000000000026949179,0.74963504,0.00003558387,3.5637991,852.0569,1166.1926,0.005673421,-0.1322838
-1,0.0000000000019458434,0.67326415,0.000027928905,3.1538277,942.0075,1199.9618,0.655111,0.4311768
-1,0.000000000001738064,0.9961446,0.000053864263,2.4616635,827.90125,741.2984,-0.5781239,-0.13892798
-1,0.000000000008171962,0.80721253,0.00000011310212,3.4838572,1190.8627,495.03082,-0.26349548,-0.6082576
-1,0.00000000000027827832,0.7530698,0.00003539198,3.5834737,850.7107,1167.5912,0.0046231938,-0.1338226
-1,0.00000000000026859247,0.75073355,0.00003543066,3.5563905,852.22644,1165.4063,0.0037861306,-0.13211331
-1,0.0000000000001567237,0.5011175,0.000039252223,3.259844,661.3944,1040.9398,-0.06715608,-0.13690998
-1,0.000000000003148106,0.9995577,0.00008853485,2.6132717,430.7661,845.636,-0.3698224,0.48632607
-1,0.000000000000229583,0.64470863,0.000038634542,3.3831794,877.49884,1093.3904,0.005889124,-0.13904516
-1,0.00000000000010131569,0.9981441,0.0000064244678,4.6992707,1197.4235,83.38594,0.23003937,0.23249903
-1,0.000000000007477125,0.0007910286,0.0000068761906,4.9986796,0.7859668,570.6229,0.48356554,0.48626807
-1,0.00000000000015555516,0.84366363,0.00004247059,1.481087,1198.8098,1199.8848,0.0065585384,0.4030192
-1,0.00000000000010023372,0.81283164,0.00005167991,2.6416314,913.2577,1069.1558,-0.46079397,0.06878852
-1,0.0000000000002753242,0.75556797,0.000035462126,3.560785,850.3463,1165.6924,0.010092396,-0.13535509
-1,0.0000000000002974554,0.6613171,0.000038936672,3.4638774,848.1641,1135.1093,0.0044257976,-0.13760816
-1,0.00000000000027896544,0.7514891,0.000035468012,3.570831,850.16113,1167.9773,0.0024517805,-0.12861669
-1,0.0000000000042774083,0.3633088,0.00009050021,2.7960062,361.8197,622.2499,-0.012406502,-0.27532837
-1,0.00000000000026737667,0.75283766,0.000035534842,3.5921848,854.80304,1181.6414,-0.0052883173,-0.14091569
-1,0.0000000000001845479,0.64847666,0.000038809016,3.391065,878.86237,1098.6108,0.0012404984,-0.1418806
-1,0.0000000000020964211,0.33894923,0.0000858783,1.5450996,1148.79,1077.6501,-0.50386935,-0.9103801
-1,0.00000000000031462476,0.71188915,0.000037287486,3.5487037,833.8448,1174.6748,0.0039353073,-0.13285652
-1,0.00000000000022382496,0.6497772,0.00003837203,3.3723564,877.021,1091.7639,0.006285919,-0.13436048
-1,0.00000000000027095484,0.7578066,0.000035518624,3.5667007,851.3703,1168.348,0.0040691867,-0.13422784
-1,0.000000000003652708,0.86156654,0.00005567239,4.9994464,1199.8541,1199.9922,-0.26240456,0.9995636
-1,0.00000000000027762737,0.74945533,0.000035636163,3.5642393,855.58777,1166.4252,0.004786607,-0.13417889
-1,0.00000000000017031901,0.75158894,0.000035804187,3.5630229,847.4642,1174.4503,0.008568126,-0.12634933
-1,0.00000000000022459543,0.65214163,0.00003844909,3.4092352,875.23083,1091.1371,0.002904563,-0.14288421
-1,0.0000000000024531505,0.8655991,0.00003609615,3.496061,0.905473,597.02466,0.25322586,-0.52121234
-1,0.00000000000028078982,0.70942414,0.000037262987,3.519237,849.6702,1152.2053,0.004416845,-0.13557535
-1,0.0000000000030819204,0.6703536,0.00005455001,4.178098,936.6468,709.4418,0.3645447,-0.032799933
-1,0.0000000000020555359,0.0012893126,0.00005947542,2.1734705,175.02376,1.9642105,-0.10055034,-0.3753323
-1,0.00000000000032908208,0.7979184,0.00005642644,4.265503,869.22797,1192.9021,0.03962466,-0.3389971
-1,0.00000000000027656236,0.74793595,0.000035607507,3.563983,856.87134,1165.8259,0.0048433375,-0.133027
-1,0.00000000000027024086,0.7549987,0.00003561529,3.5547874,852.1167,1166.4722,0.0027226263,-0.1309798
-1,0.00000000000016527968,0.6419026,0.000038433936,3.3888745,872.45154,1095.9915,0.015692234,-0.13483913
-1,0.0000000000003523744,0.67281795,0.000039589155,3.5607574,820.07574,1179.8191,0.004908862,-0.13496011
-1,0.0000000000021165589,0.6509132,0.000035949633,4.393298,621.05707,1069.3188,0.34458587,0.50858015
-1,0.00000000000023160204,0.6440217,0.000038941125,3.3788266,875.4555,1093.824,0.008638997,-0.13728577
-1,0.0000000000002725158,0.74745804,0.00003606841,3.604273,853.4906,1166.4368,0.011923854,-0.12152439
-1,0.00000000000032839023,0.861299,0.0000001350701,1.7859155,1199.6537,1199.8932,-0.59510326,-0.999136
-1,0.00000000000022002979,0.65055305,0.00003848439,3.3956165,878.3708,1096.7544,0.0050213267,-0.13722467
-1,0.0000000000039704377,0.04236991,0.000000112045846,4.603891,974.028,989.3389,0.99967957,-0.9997213
-1,0.00000000000035410005,0.6720661,0.000040001873,3.5502632,822.97186,1179.3737,0.0013323835,-0.1321594
-1,0.000000000000100103716,0.98004913,0.000005141113,0.9845792,1199.7979,695.8727,-0.59990704,-0.99906063
-1,0.00000000000022950977,0.64815414,0.00003828573,3.386106,879.6398,1096.4575,0.0064545423,-0.13642462
-1,0.00000000000427768,0.3635372,0.00009049222,2.7958584,361.86343,622.11414,-0.012405016,-0.2753471
-1,0.0000000000036611612,0.85505915,0.00005538123,4.3706503,1193.9167,1148.936,-0.118721835,0.48603454
-1,0.00000000000025198965,0.7510262,0.000035278204,3.5593753,851.8329,1166.1868,0.005801988,-0.13213696
-1,0.0000000000029478462,0.5271805,0.000000112584004,3.7721837,1199.8759,630.6347,0.5469646,0.93954396
-1,0.00000000000035168822,0.6714628,0.00003977665,3.550365,821.026,1179.7103,0.0029379993,-0.13337083
-1,0.000000000004288759,0.27957335,0.00000011426007,1.6009934,107.25507,148.61992,0.9990044,-0.6350244
-1,0.0000000000002714686,0.7583002,0.00003579095,3.571078,849.2833,1168.0764,0.006842035,-0.13429812
-1,0.00000000000010007432,0.9799857,0.000005143238,0.9845022,1199.8063,695.83575,-0.5998972,-0.9990513
-1,0.00000000000031246934,0.68091863,0.00003956049,3.5485663,824.30707,1192.3655,-0.0078506535,-0.14423488
-1,0.00000000000019003737,0.7434602,0.000036105666,3.6016574,853.00793,1168.3674,0.012984867,-0.12195449
-1,0.0000000000030501344,0.46446,0.000060593717,4.999417,906.7425,744.43665,0.48342124,0.8551231
-1,0.00000000000022514563,0.696755,0.000037078036,3.4819415,863.35693,1131.4861,0.0047662617,-0.13667582
-1,0.00000000000010153627,0.29777128,0.00006372761,4.910109,725.0913,796.9832,0.3260128,-0.13067588
-1,0.0000000000029944467,0.068522446,0.0000060097564,3.6984513,418.5883,1199.9318,0.18776868,0.96828014
-1,0.0000000000024358829,0.7868752,0.000021310694,3.8311355,1030.3777,879.3225,-0.0022499058,0.22131667
-1,0.00000000000010039317,0.4712054,0.000053421256,2.5372534,520.93744,1189.154,-0.6089151,0.18658277
-1,0.000000000001864547,0.43808943,0.000022900304,4.314576,716.16095,1007.13586,0.20777999,0.35581943
-1,0.00000000000027749225,0.7499634,0.000035611738,3.5670779,852.878,1166.46,0.0047107697,-0.13295387
-1,0.0000000000021948185,0.18535401,0.00006167868,2.4842954,353.55246,0.3470968,0.53096443,0.5885201
-1,0.00000000000027623615,0.74659616,0.000035650068,3.5625663,856.9957,1165.1873,0.004931633,-0.13309214
-1,0.0000000000054612387,0.9997745,0.000039497114,0.001476941,956.85535,0.4826956,-0.76716834,-0.17539953
-1,0.0000000000002751709,0.7481356,0.000035635698,3.5626094,854.04517,1164.3462,0.0048817457,-0.13312922
-1,0.00000000000027644762,0.7494138,0.000035647947,3.557179,854.1885,1166.9504,0.0057270667,-0.1380308
-1,0.0000000000002311876,0.64215624,0.00003891357,3.3914974,877.461,1093.6394,0.0053780302,-0.13788614
-1,0.00000000000027146934,0.7562392,0.000035566532,3.5645244,851.71564,1167.3704,0.004116466,-0.1345255
-1,0.00000000000035189047,0.6728698,0.000039584545,3.5606174,820.24615,1179.8112,0.004745473,-0.13482314
-1,0.00000000000023166885,0.64338,0.000038774477,3.382812,877.53723,1093.6406,0.008762973,-0.1377092
-1,0.00000000000010060155,0.375849,0.00001178136,0.023983495,1194.6056,1199.274,0.12667634,0.20486698
-1,0.000000000007477124,0.000790982,0.0000068761833,4.998679,0.78592837,570.62274,0.48356557,0.48626807
-1,0.000000000006281449,0.5405373,0.000046475594,3.3816803,1105.279,1199.9424,-0.26177284,-0.48255837
-1,0.00000000000018496142,0.64400315,0.000038623642,3.4112172,874.9332,1096.8019,0.006993008,-0.14180982
-1,0.000000000000229701,0.64616334,0.00003866473,3.386179,877.28906,1094.6488,0.006073619,-0.13890877
-1,0.00000000000025089672,0.69683576,0.000037110774,3.4755921,866.008,1128.9905,0.0051251985,-0.13605934
-1,0.00000000000021749188,0.64285445,0.000039082115,3.3653998,885.25183,1108.0854,0.008725311,-0.12983939
-1,0.00000000000025091404,0.69683796,0.00003711098,3.4756105,865.9995,1129.0022,0.0051215366,-0.13605988
-1,0.0000000000012393025,0.883294,0.000019918589,1.9636194,1158.853,616.1326,0.4409509,0.6080483
-1,0.000000000009996774,0.00034886226,0.000053482552,0.0024045005,467.57367,747.6517,-0.99932194,-0.24803181
-1,0.00000000000022583294,0.6439558,0.00003848135,3.3796725,878.7751,1091.7389,0.0065469802,-0.13933086
-1,0.00000000000018976193,0.7467171,0.00003607586,3.6070964,848.79535,1169.7184,0.012982743,-0.12159185
-1,0.0000000000002705915,0.7537162,0.000035670757,3.5531404,852.0815,1166.0469,0.0028572113,-0.13085185
-1,0.00000000000010033794,0.7257896,0.000027583255,3.9469671,985.7154,1199.7253,-0.16311185,-0.21346542
-1,0.00000000000026547522,0.7494464,0.000035519206,3.5531244,851.6732,1166.2496,0.0026618904,-0.13136366
-1,0.0000000000002705137,0.7538126,0.000035661804,3.5534215,852.0448,1166.126,0.0026935905,-0.13089953
-1,0.00000000000031710214,0.7114625,0.00003750791,3.5515378,834.1282,1178.2854,0.0021351278,-0.13531034
-1,0.00000000000027392075,0.75128615,0.000035332338,3.5671873,855.1916,1168.2318,0.004818,-0.13035733
-1,0.00000000000022920966,0.6448425,0.000038572463,3.3793144,879.25134,1091.7399,0.006480812,-0.1391036
-1,0.00000000000027294513,0.7532881,0.000035292152,3.5621576,852.3533,1165.4839,0.005068926,-0.13258682
-1,0.00000000000028423759,0.6636857,0.000038952297,3.4647212,850.69635,1135.7682,0.0077435547,-0.13300881
-1,0.000000000001208341,0.99924266,0.000065049964,3.2763834,510.2736,863.10156,-0.5356237,-0.07341997
-1,0.00000000000022634765,0.6435055,0.000038504873,3.3927314,880.7682,1091.8243,0.010694446,-0.142907
-1,0.00000000000026798263,0.75555754,0.00003553289,3.5595496,853.2413,1165.1132,0.0043769316,-0.13420562
-1,0.00000000000022833197,0.6448699,0.000038891336,3.3769653,878.0387,1095.9238,0.0013707734,-0.1390316
-1,0.0000000000002756857,0.7489625,0.000035602035,3.566014,854.60004,1165.33,0.0035369757,-0.13378029
-1,0.00000000000010032049,0.92405635,0.00006127828,1.5411711,690.7334,1199.9341,0.10138461,0.7036444
-1,0.0000000000002294743,0.7466018,0.000036053072,3.5703812,863.968,1166.7256,-0.004999395,-0.13202289
-1,0.00000000000020378695,0.64507097,0.000038709684,3.400916,878.21234,1093.7083,0.005496343,-0.13645175
-1,0.00000000000027673987,0.7515269,0.0000353897,3.5771623,850.4796,1166.1888,0.004684165,-0.13637702
-1,0.0000000000013387875,0.54975593,0.00005883706,3.4387093,884.3279,1136.3021,0.0009026107,-0.9953957
-1,0.00000000000015231883,0.036164172,0.00004886655,1.953069,1199.8839,1067.2133,-0.5857704,0.9996222
-1,0.00000000000027175942,0.75434434,0.00003586118,3.553302,852.2824,1168.7507,0.0027685151,-0.13086176
-1,0.00000000000027858152,0.7499117,0.000036268153,3.5421045,851.93445,1169.1843,0.013047439,-0.13640583
-1,0.00000000000027534997,0.7486729,0.00003561762,3.5620317,854.17426,1164.2297,0.004619042,-0.13323125
-1,0.00000000000027562032,0.7566319,0.000035165504,3.5657113,854.4416,1170.6896,0.0024806908,-0.13248253
-1,0.00000000000027003744,0.75486815,0.00003558059,3.5510979,853.4054,1166.0018,0.0074117808,-0.13161553
-1,0.0000000000024354657,0.7867626,0.000021314441,3.8308294,1030.4187,879.2361,-0.002245823,0.22126034
-1,0.000000000000229728,0.64923495,0.000038509435,3.3612745,874.92194,1097.1449,-0.0009685529,-0.14211136
-1,0.00000000000032529868,0.71904767,0.00003843882,4.360379,1199.1787,1147.8462,-0.9976107,-0.13503987
-1,0.00000000000010006772,0.25178206,0.000008035967,3.5808425,1199.8604,1199.9861,0.9721549,0.2707932
-1,0.00000000000012455023,0.641555,0.00003793785,3.3651161,874.8664,1100.4749,0.009098904,-0.15332383
-1,0.0000000000028035426,0.5173899,0.00001478471,3.5874631,1124.1512,192.14536,-0.13545579,-0.9987465
-1,0.0000000000020958318,0.86192864,0.000011696935,3.7330208,797.8953,872.50507,0.3598974,-0.60964483
-1,0.00000000000025175527,0.7615197,0.00003600396,3.571962,852.0346,1170.8492,0.007102328,-0.1199376
-1,0.0000000000002701207,0.7548381,0.000035585308,3.5509763,853.3816,1165.9457,0.0074222363,-0.13164955
-1,0.00000000000022687841,0.6529691,0.000038190756,3.374342,870.8338,1093.4882,0.008069778,-0.14706853
-1,0.0000000000002158913,0.647423,0.000038417988,3.3724272,878.7209,1093.1833,0.00368018,-0.13575804
-1,0.0000000000056527946,0.74044746,0.00006764631,1.8393987,275.7645,926.9306,0.21569647,-0.5211879
-1,0.00000000000027650975,0.74761003,0.00003569471,3.5606837,853.2521,1165.5574,0.0046522003,-0.13796864
-1,0.0000000000002780461,0.7511958,0.000035564477,3.5695658,852.5346,1167.1066,0.0048866873,-0.13275191
-1,0.0000000000054162677,0.6316462,0.0000045159727,2.309341,864.72253,1124.8164,0.5257663,-0.1266659
-1,0.0000000000012393342,0.88334334,0.000019917163,1.9636811,1158.8436,616.1617,0.44095606,0.60805666
-1,0.0000000000002295836,0.64475805,0.00003863858,3.3829002,877.4587,1093.421,0.005907062,-0.13890474
-1,0.0000000000002208278,0.6461432,0.000038515933,3.380475,878.37683,1093.1829,0.006336679,-0.1381008
-1,0.00000000000026341096,0.74891585,0.00003547917,3.559734,853.0774,1164.8103,0.005275618,-0.13266517
-1,0.0000000000062345584,0.92251,0.00007110322,0.85401845,0.28111923,400.80972,-0.52909946,-0.15518622
-1,0.0000000000007204218,0.8847988,0.000017562854,1.9900689,868.6202,1199.7805,0.9995636,-0.998835
-1,0.0000000000003275661,0.6800343,0.00003925247,3.5742867,826.5709,1194.571,-0.0019188486,-0.14396137
-1,0.00000000000025976733,0.75262177,0.000035791298,3.543986,853.24713,1164.0437,-0.0016152221,-0.13866533
-1,0.0000000000002675095,0.75686586,0.00003562699,3.5536406,853.41187,1167.9943,-0.000970957,-0.13442194
-1,0.00000000000025388852,0.69748026,0.00003722656,3.4766827,864.70123,1131.2797,0.006001212,-0.13656473
-1,0.0000000000002758057,0.7494919,0.000035599795,3.5648563,853.66156,1165.3082,0.0047258497,-0.13302693
-1,0.00000000000034099874,0.68107015,0.000038767368,3.5778334,815.84894,1182.0048,-0.006250442,-0.13595884
-1,0.0000000000002728804,0.7522279,0.000035601308,3.5632966,852.8519,1165.877,0.004479642,-0.1337119
-1,0.00000000000015104035,0.74871075,0.000034759913,3.5868964,861.8465,1175.3298,0.0027607374,-0.13090616
-1,0.00000000000021882912,0.6486732,0.000039452454,3.3952684,877.29865,1102.8663,0.0038872752,-0.13090973
-1,0.00000000000010054577,0.5299506,0.000080260594,4.9954896,1198.9081,1107.0056,-0.18158099,0.35727802
-1,0.0000000000025688579,0.0012723366,0.0000464333,2.35735,2.2907991,17.041605,0.47900257,-0.82480836
-1,0.000000000000277422,0.74996966,0.000035606514,3.566855,852.8822,1166.4598,0.004700194,-0.13300544
-1,0.0000000000002081856,0.64575464,0.00003866867,3.3844285,878.1409,1091.2809,-0.001688139,-0.14619555
-1,0.000000000007912056,0.4285949,0.00003114176,3.4308052,1199.8419,521.77747,0.9995466,-0.40653688
-1,0.00000000000027048367,0.75860626,0.000035924848,3.562977,849.11884,1168.6943,0.0008575032,-0.13746497
-1,0.00000000000027153613,0.75408137,0.000035447425,3.561937,852.2195,1165.9417,0.004634642,-0.13349293
-1,0.00000000000022953089,0.6456816,0.000038855836,3.3967168,875.2266,1096.991,0.009304132,-0.13658606
-1,0.00000000000022758182,0.75777143,0.000035149533,3.5477505,849.2025,1169.863,-0.0023715824,-0.124919966
-1,0.0000000000002649873,0.7510813,0.000034781617,3.5482905,848.3454,1174.9911,0.0049110614,-0.12164231
-1,0.0000000000002474488,0.6594203,0.000039396924,3.4516213,857.492,1137.5723,-0.004351021,-0.13850777
-1,0.00000000000027728668,0.7499221,0.00003561109,3.566541,852.85706,1166.4683,0.004751816,-0.13289696
-1,0.00000000000027695134,0.75048447,0.000035586247,3.5671256,853.1167,1166.3372,0.004720755,-0.13296323
-1,0.000000000009921575,0.8388447,0.00009996407,2.042751,162.59183,471.37708,0.16063936,-0.2828996
-1,0.000000000009921609,0.8388459,0.000099964076,2.0427356,162.5885,471.37305,0.16064075,-0.2829009
-1,0.00000000000025303788,0.69696075,0.000037103546,3.472391,866.1612,1128.7793,0.005603604,-0.13605374
-1,0.000000000002118008,0.37934813,0.000070312686,4.6984344,14.86214,465.0654,-0.99938464,-0.27466464
-1,0.000000000003652646,0.86155474,0.000055671982,4.999376,1199.8749,1199.9589,-0.26240307,0.99955887
-1,0.00000000000029048682,0.6609522,0.000038482085,3.4475317,843.634,1136.4851,0.0071844193,-0.14199862
-1,0.00000000000027773015,0.75906426,0.000035722045,3.5711741,849.80286,1169.4878,0.016361116,-0.14076748
-1,0.0000000000078493375,0.9998599,0.000015245997,3.9722116,1199.4191,790.8577,-0.418937,0.5153992
-1,0.000000000000270494,0.70640135,0.000037497233,3.5562646,837.04565,1176.022,0.0044814986,-0.13393767
-1,0.00000000000013732067,0.6481917,0.00003809304,3.3508766,876.81134,1091.1359,0.006605218,-0.12955397
-1,0.0000000000002747247,0.7617325,0.000034962286,3.587866,863.8442,1176.9641,0.007858608,-0.13775322
-1,0.0000000000033864766,0.11555735,0.000037366102,4.514473,532.2174,174.42735,0.999182,0.61012465
-1,0.00000000000019667766,0.7509413,0.0000354975,3.5647364,850.67993,1163.9414,0.008259602,-0.1285196
-1,0.0000000000002306194,0.6403538,0.000039284376,3.3844695,875.00275,1093.9261,0.012354205,-0.14194001
-1,0.00000000000023035344,0.64341116,0.00003900214,3.3885326,875.22156,1093.893,0.008618388,-0.13796039
-1,0.0000000000002291265,0.64482707,0.000038569877,3.379278,879.26843,1091.7012,0.006464904,-0.1391397
-1,0.00000000000019707185,0.6546208,0.000039028386,3.4262915,877.3306,1097.2959,-0.0000654682,-0.15199888
-1,0.0000000000002590285,0.7526369,0.00003504295,3.5514925,852.97284,1164.8387,0.005938096,-0.1341132
-1,0.0000000000002924144,0.7338052,0.0000365613,3.5595794,843.5843,1170.1488,0.0039678137,-0.13374287
-1,0.00000000000022616906,0.64257646,0.000038497466,3.3719447,876.8092,1090.5697,0.00656424,-0.14239778
-1,0.0000000000029946286,0.06850088,0.0000060082184,3.698519,418.54645,1199.962,0.18777722,0.9683393
-1,0.00000000000023380514,0.7513521,0.000035835128,3.5948963,849.65106,1165.5469,0.010393276,-0.121391445
-1,0.00000000000017728257,0.64807606,0.000037640813,3.3809793,881.4963,1103.611,-0.0061644176,-0.15324543
-1,0.00000000000013596973,0.6473661,0.000038830924,3.3844626,873.2403,1101.7043,-0.0037038291,-0.13428146
-1,0.00000000000027133263,0.75477254,0.000035413184,3.5621417,852.05005,1165.1558,0.0077164923,-0.13322404
-1,0.00000000000027831513,0.7548301,0.00003596554,3.566875,852.52734,1164.7446,0.0144961905,-0.14025591
-1,0.00000000000018029396,0.7531391,0.00003512516,3.6119847,852.5201,1174.0677,-0.006062666,-0.14754397
-1,0.000000000004133148,0.99985474,0.0000001206121,1.6048852,394.39313,1199.8579,0.016366985,-0.9965787
-1,0.000000000009995942,0.14817046,0.00000011658749,3.3149204,1167.4839,335.16223,0.5887413,-0.021771878
-1,0.00000000000022957875,0.6472006,0.000039019727,3.4044878,873.3239,1100.3263,0.00910095,-0.136315
-1,0.00000000000027614998,0.7466665,0.00003565113,3.562492,856.9937,1165.1888,0.0048703114,-0.13312066
-1,0.000000000004640197,0.45673335,0.00000012045406,4.356282,1197.2069,288.60156,0.99942726,-0.28714743
-1,0.00000000000027458146,0.74733275,0.000035908583,3.5736172,853.4958,1164.1188,0.0020856902,-0.12927493
-1,0.00000000000027459537,0.74874973,0.000035612982,3.5624754,854.1726,1164.2808,0.0047898204,-0.13308428
-1,0.0000000000017449725,0.67758733,0.00000011552155,0.0015559193,1199.5056,967.77325,-0.5386168,-0.99962145
-1,0.00000000000023882152,0.64392245,0.000038036178,3.357833,879.0748,1088.1659,0.006749668,-0.13693507
-1,0.00000000000022911078,0.64753944,0.000039035218,3.4021459,873.09576,1099.7172,0.009165774,-0.13643317
-1,0.00000000000026466936,0.6585438,0.000039177583,3.4629836,852.28534,1135.5469,0.0009162847,-0.13546406
-1,0.00000000000027746108,0.7499265,0.000035614794,3.5672433,852.85034,1166.4641,0.0046821157,-0.13295175
-1,0.000000000000100245224,0.50339204,0.000051630286,1.7999439,975.7426,1190.5919,0.23410876,0.24053457
-1,0.0000000000002796038,0.74772173,0.00003594127,3.577639,855.98914,1166.0371,0.006786511,-0.13699654
-1,0.0000000000002522291,0.74954444,0.000035319277,3.557112,852.1845,1165.1981,0.005768908,-0.1323756
-1,0.00000000000026718452,0.7556688,0.000035538924,3.5594785,853.31244,1165.1306,0.0042002155,-0.13441165
-1,0.00000000000027680836,0.7507733,0.000035628207,3.5786211,855.2148,1168.3876,0.00891178,-0.13574891
-1,0.0000000000002123295,0.64635044,0.000039155148,3.4110866,877.5684,1093.6543,-0.0003061054,-0.15001132
-1,0.0000000000001,0.6424751,0.00003784781,3.4065645,886.58844,1101.7,0.0044302274,-0.13541932
-1,0.000000000004133035,0.99978614,0.00000012304565,1.6048118,394.41962,1199.8107,0.016368186,-0.9965623
-1,0.00000000000024197156,0.75134045,0.000035848763,3.5555174,851.12524,1163.943,0.0024108929,-0.12993842
-1,0.00000000000024948636,0.76049435,0.000035730714,3.5542939,853.52094,1169.4896,0.0014818079,-0.14083762
-1,0.000000000000277926,0.75132716,0.00003556906,3.5692542,852.5609,1167.3562,0.004647565,-0.13290323
-1,0.00000000000027339174,0.75178415,0.00003530664,3.5672839,855.4396,1168.1136,0.0048306496,-0.13035873
-1,0.00000000000015658816,0.7494529,0.00003597901,3.5346854,847.3079,1165.8303,-0.010239096,-0.14187537
-1,0.0000000000012395167,0.7052001,0.00006723302,3.4898453,916.601,983.73596,0.8144356,-0.113542125
-1,0.00000000000029752017,0.6612793,0.00003893865,3.4636807,848.1356,1135.149,0.0044340338,-0.13745624
